CHAVE DOM	ZONA	DOMIC	NUM_FAM	TIPO_IMÓVEL	Nº_CÔMODOS	ESGOTO	AGUA	CONSUMO	RADIO	TV	MAQ_LAV	GELADEIR	CELULAR	TEL_FIXO	MICRO	MICRO_IN	MOTO	AUTO	QTE_FAM	TIPO_DOM	COND_MOR	TMP_CID	TMP_DOM	FAT_EXP DOM		
44-51-1	44	051	1	Casa de alvenaria	6	Rede pública	Rede pública	136	1	3	1	1	1	1	0	0	0	1	1	Particular	Alugada	32	4	110,21		
44-52-1	44	052	1	Casa de alvenaria	5	Rede pública	Rede pública	108	1	2	1	2	2	0	0	0	1	0	1	Particular	Própria	45	21	110,21		
44-54-1	44	054	1	Apartamento	4	Rede pública	Rede pública	106	1	1	1	1	2	1	1	1	0	2	1	Particular	Própria	30	30	110,21		
44-55-1	44	055	1	Casa de alvenaria	5	Rede pública	Rede pública	140	1	2	1	1	2	1	1	1	0	1	1	Particular	Própria	15	4	110,21		
44-59-1	44	059	1	Casa de alvenaria	3	Rede pública	Rede pública	100	1	1	1	1	1	1	1	1	1	1	1	Particular	Própria	29	5	110,21		
44-61-1	44	061	1	Casa de alvenaria	6	Rede pública	Rede pública	50	NI	NI	NI	NI	NI	NI	NI	NI	NI	NI	1	Particular	Própria	13	11	110,21		
44-62-1	44	062	1	Casa de alvenaria	5	Rede pública	Rede pública	60	0	1	0	1	1	1	0	0	0	0	1	Particular	Própria	35	18	110,21		
44-63-1	44	063	1	Casa de alvenaria	8	Rede pública	Rede pública	NI	1	2	1	1	3	1	1	1	0	1	1	Particular	Própria	40	17	110,21		
44-64-1	44	064	1	Casa de alvenaria	4	Rede pública	Rede pública	50	1	1	1	1	2	1	1	1	0	0	1	Particular	Própria	17	12	110,21		
44-70-1	44	070	1	Casa de alvenaria	5	Rede pública	Rede pública	150	0	1	1	1	1	1	1	1	0	1	1	Particular	Própria	30	13	110,21		
44-73-1	44	073	1	Casa de alvenaria	5	Rede pública	Rede pública	150	1	1	1	1	4	1	1	1	0	1	1	Particular	Própria	6	2	110,21		
44-74-1	44	074	1	Casa de alvenaria	5	Rede pública	Rede pública	50	1	1	1	1	3	0	0	0	0	1	1	Particular	Própria	12	12	110,21		
44-75-1	44	075	1	Casa de alvenaria	4	Rede pública	Rede pública	40	0	1	0	1	1	0	1	1	0	0	1	Particular	Própria	47	14	110,21		
44-76-1	44	076	1	Casa de alvenaria	6	Rede pública	Rede pública	NI	1	1	1	1	4	1	1	1	1	1	1	Particular	Própria	16	14	110,21		
44-77-1	44	077	1	Casa de alvenaria	4	Rede pública	Rede pública	70	1	1	1	1	2	0	1	1	0	1	1	Particular	Própria	16	6	110,21		
44-78-1	44	078	1	Casa de alvenaria	5	Rede pública	Rede pública	45	1	2	1	1	4	1	1	1	0	0	1	Coletivo	Própria	20	1	110,21		
44-80-1	44	080	1	Casa de alvenaria	4	Rede pública	Rede pública	40	1	1	1	1	2	0	1	0	2	0	1	Particular	Própria	29	1	110,21		
44-81-1	44	081	1	Casa de alvenaria	3	Fossa séptica	Rede pública	40	1	1	1	1	3	1	0	0	0	0	1	Particular	Própria	14	14	110,21		
44-82-1	44	082	1	Casa de alvenaria	4	Rede pública	Rede pública	160	1	2	1	1	6	0	1	0	0	2	1	Particular	Alugada	1	1	110,21		
44-83-1	44	083	1	Apartamento	4	Rede pública	Rede pública	70	1	1	1	1	0	0	1	0	0	1	1	Particular	Própria	26	1	110,21		
44-84-1	44	084	1	Casa de alvenaria	5	Não tem	Poço	157	1	1	1	1	3	1	1	1	0	1	1	Particular	Própria	21	14	110,21		
44-87-1	44	087	1	Casa de alvenaria	4	Fossa séptica	Rede pública	80	0	1	0	1	1	1	0	0	0	0	1	Particular	Própria	40	13	110,21		
44-89-1	44	089	1	Casa de alvenaria	3	Rede pública	Rede pública	15	1	1	0	1	1	0	0	0	0	0	1	Particular	Própria	45	12	110,21		
44-90-1	44	090	1	Casa de alvenaria	5	Rede pública	Rede pública	140	0	1	1	1	2	1	0	1	0	1	1	Coletivo	Alugada	2	1	110,21		
44-91-1	44	091	1	Casa de alvenaria	4	Rede pública	Rede pública	50	0	1	1	1	1	0	0	0	0	0	1	Particular	Própria	12	5	110,21		
44-93-1	44	093	1	Casa de alvenaria	6	Rede pública	Rede pública	70	1	1	1	1	1	0	0	0	0	1	1	Particular	Própria	18	6	110,21		
44-95-1	44	095	1	Casa de alvenaria	4	Rede pública	Rede pública	80	1	1	1	1	1	1	1	0	0	1	1	Particular	Própria	27	20	110,21		
44-113-1	44	113	1	Apartamento	4	Rede pública	Rede pública	40	1	1	1	1	1	1	0	1	0	1	1	Particular	Própria	32	10	110,21		
44-115-1	44	115	1	Casa de alvenaria	4	Rede pública	Rede pública	28	1	1	0	1	0	1	0	0	0	1	1	Particular	Própria	38	30	110,21		
44-116-1	44	116	1	Casa de alvenaria	6	Rede pública	Rede pública	120	1	1	1	1	0	1	1	0	0	0	1	Particular	Própria	15	8	110,21		
44-117-1	44	117	1	Casa de alvenaria	7	Rede pública	Rede pública	52	1	1	1	1	3	1	0	1	0	1	2	Particular	Própria	30	19	110,21		
44-117-2	44	117	2	Apartamento	5	Rede pública	Rede pública	35	1	1	1	1	2	1	0	0	1	1	2	Coletivo	Própria	29	27	110,21		
44-118-1	44	118	1	Casa de alvenaria	5	Rede pública	Rede pública	60	1	1	0	1	3	1	0	1	0	0	1	Particular	Própria	25	25	110,21		
44-119-1	44	119	1	Casa de alvenaria	6	Rede pública	Rede pública	53	1	1	1	1	0	1	0	1	0	1	1	Particular	Própria	35	25	110,21		
44-120-1	44	120	1	Apartamento	5	Rede pública	Rede pública	50	1	1	1	1	4	1	1	1	0	0	1	Particular	Própria	13	3	110,21		
44-121-1	44	121	1	Casa de alvenaria	5	Rede pública	Rede pública	73	1	1	1	1	3	0	0	0	0	1	1	Particular	Própria	39	17	110,21		
44-122-1	44	122	1	Casa de alvenaria	5	Rede pública	Rede pública	125	0	1	0	1	1	0	0	1	0	1	1	Particular	Própria	24	24	110,21		
44-123-1	44	123	1	Casa de alvenaria	5	Rede pública	Rede pública	170	2	3	1	1	6	1	0	1	1	1	2	Particular	Própria	58	27	110,21		
44-123-2	44	123	2	Casa de alvenaria	5	Rede pública	Rede pública	170	2	3	1	1	6	1	0	1	1	1	2	Particular	Própria	58	27	110,21		
44-124-1	44	124	1	Casa de alvenaria	4	Rede pública	Rede pública	136	0	1	1	1	1	1	0	1	0	1	1	Particular	Alugada	14	0	110,21		
44-125-1	44	125	1	Casa de alvenaria	5	Rede pública	Rede pública	95	1	1	1	1	0	0	0	0	0	0	1	Particular	Alugada	35	2	110,21		
44-127-1	44	127	1	Casa de alvenaria	5	Rede pública	Rede pública	65	NI	NI	NI	NI	NI	NI	NI	NI	NI	NI	1	Particular	Própria	20	10	110,21		
44-128-1	44	128	1	Casa de alvenaria	5	Rede pública	Rede pública	70	1	1	1	1	2	1	0	0	0	1	1	Particular	Própria	24	11	110,21		
44-129-1	44	129	1	Casa de alvenaria	5	Rede pública	Rede pública	62	1	1	1	1	1	1	0	0	0	0	1	Particular	Própria	60	3	110,21		
44-137-1	44	137	1	Casa de alvenaria	2	Rede pública	Rede pública	NI	1	1	0	0	0	0	0	0	0	0	1	Particular	Própria	80	10	110,21		
44-138-1	44	138	1	Casa de alvenaria	6	Rede pública	Rede pública	80	1	1	1	1	1	1	1	1	0	2	1	Particular	Própria	20	20	110,21		
44-139-1	44	139	1	Casa de alvenaria	4	Rede pública	Rede pública	130	1	1	1	1	1	1	1	1	0	1	1	Particular	Própria	19	19	110,21		
44-140-1	44	140	1	Casa de alvenaria	4	Rede pública	Rede pública	40	1	1	1	1	4	0	1	1	1	1	1	Particular	Própria	20	20	110,21		
44-142-1	44	142	1	Casa de alvenaria	4	Rede pública	Rede pública	90	1	1	1	1	1	1	1	1	0	1	1	Particular	Própria	30	15	110,21		
44-143-1	44	143	1	Casa de alvenaria	5	Rede pública	Rede pública	108	1	2	1	1	2	1	1	1	0	1	2	Particular	Própria	25	20	110,21		
44-143-2	44	143	2	Casa de alvenaria	5	Rede pública	Rede pública	108	1	2	1	1	2	1	1	1	0	1	2	Particular	Própria	25	20	110,21		
44-144-1	44	144	1	Casa de alvenaria	5	Rede pública	Rede pública	60	1	1	1	1	2	1	1	1	0	1	1	Particular	Própria	33	4	110,21		
44-145-1	44	145	1	Casa de alvenaria	5	Rede pública	Rede pública	125	1	1	0	1	1	0	1	0	0	1	1	Particular	Alugada	27	1	110,21		
44-146-1	44	146	1	Casa de alvenaria	6	Rede pública	Rede pública	70	1	1	1	1	3	0	1	1	0	2	1	Particular	Alugada	16	8	110,21		
44-147-1	44	147	1	Casa de alvenaria	3	Rede pública	Rede pública	25	1	1	1	1	1	0	1	1	0	0	1	Particular	Alugada	32	5	110,21		
44-148-1	44	148	1	Casa de alvenaria	5	Rede pública	Rede pública	NI	0	1	1	1	2	1	1	1	1	1	1	Particular	Alugada	20	1	110,21		
44-151-1	44	151	1	Casa de alvenaria	6	Rede pública	Rede pública	80	1	1	1	1	2	1	1	1	1	1	1	Particular	Própria	34	7	110,21		
44-153-1	44	153	1	Casa de alvenaria	4	Rede pública	Rede pública	150	1	1	1	1	3	1	1	1	1	1	1	Particular	Própria	21	14	110,21		
44-154-1	44	154	1	Casa de alvenaria	3	Rede pública	Rede pública	60	0	1	1	1	1	1	1	1	0	1	1	Particular	Própria	36	25	110,21		
44-155-1	44	155	1	Casa de alvenaria	6	Rede pública	Rede pública	110	1	1	1	1	5	1	2	1	1	1	1	Particular	Alugada	21	7	110,21		
44-156-1	44	156	1	Casa de alvenaria	4	Rede pública	Rede pública	30	1	2	1	1	2	0	1	0	0	1	1	Particular	Própria	18	18	110,21		
45-1-1	45	001	1	Casa de alvenaria	3	Fossa séptica	Rede pública	NI	1	1	1	1	1	0	0	0	0	0	1	Particular	Cedida	20	20	22,06		
45-2-1	45	002	1	Casa de alvenaria	4	Fossa seca	Rede pública	60	0	1	1	0	2	0	0	0	0	0	1	Particular	Alugada	39	0	22,06		
45-3-1	45	003	1	Casa de alvenaria	6	Fossa séptica	Rede pública	70	1	2	1	1	3	0	0	0	1	0	1	Particular	Própria	20	15	22,06		
45-4-1	45	004	1	Casa de alvenaria	7	Fossa séptica	Rede pública	128	1	1	1	1	2	1	0	0	0	0	1	Particular	Alugada	19	1	22,06		
45-5-1	45	005	1	Casa de alvenaria	3	Rede pública	Rede pública	50	1	1	1	1	1	1	0	0	0	0	1	Particular	Própria	13	8	22,06		
45-6-1	45	006	1	Casa de alvenaria	3	Fossa seca	Rede pública	90	0	1	0	1	1	0	0	0	0	0	1	Particular	Própria	24	16	22,06		
45-7-1	45	007	1	Casa de alvenaria	5	Fossa séptica	Rede pública	36	1	1	1	1	1	1	0	0	0	0	1	Particular	Cedida	47	7	22,06		
45-8-1	45	008	1	Casa de alvenaria	7	Fossa seca	Rede pública	30	1	1	0	1	0	0	0	0	0	0	1	Particular	Própria	40	20	22,06		
45-9-1	45	009	1	Casa de alvenaria	3	Rede pública	Rede pública	57	1	1	1	1	2	0	0	0	0	2	1	Particular	Própria	18	6	22,06		
45-10-1	45	010	1	Casa de alvenaria	4	Não tem	Rede pública	54	1	1	1	1	1	1	0	0	1	1	2	Particular	Própria	66	20	22,06		
45-10-2	45	010	2	Casa de alvenaria	4	Não tem	Rede pública	54	1	1	1	1	1	1	0	0	1	1	2	Particular	Própria	32	32	22,06		
45-11-1	45	011	1	Casa de alvenaria	4	Fossa séptica	Poço	101	1	1	0	1	1	0	0	0	0	1	1	Particular	Própria	65	8	22,06		
45-12-1	45	012	1	Casa de alvenaria	2	Fossa séptica	Rede pública	72	1	1	0	1	2	1	0	1	0	0	1	Particular	Própria	15	1	22,06		
45-14-1	45	014	1	Casa de alvenaria	5	Fossa séptica	Rede pública	140	1	1	1	1	1	1	0	1	0	1	1	Particular	Própria	43	3	22,06		
45-15-1	45	015	1	Casa de alvenaria	2	Fossa séptica	Rede pública	20	1	1	0	1	2	0	0	0	1	0	1	Particular	Própria	50	15	22,06		
45-16-1	45	016	1	Casa de alvenaria	5	Fossa séptica	Rede pública	55	1	1	1	1	1	0	0	0	1	0	1	Particular	Própria	27	3	22,06		
45-17-1	45	017	1	Casa de alvenaria	6	Fossa séptica	Rede pública	47	1	1	1	1	2	1	0	0	0	1	1	Particular	Própria	38	20	22,06		
45-18-1	45	018	1	Casa de alvenaria	3	Fossa séptica	Rede pública	NI	1	1	1	1	1	0	0	0	0	0	1	Particular	Própria	0	0	22,06		
45-20-1	45	020	1	Casa de alvenaria	3	Fossa séptica	Rede pública	14	1	1	1	1	1	0	0	0	0	1	1	Particular	Alugada	19	3	22,06		
45-21-1	45	021	1	Casa de alvenaria	5	Não tem	Rede pública	50	1	1	1	1	1	1	0	0	0	0	1	Particular	Própria	23	23	22,06		
45-22-1	45	022	1	Casa de alvenaria	5	Rede pública	Rede pública	30	1	1	1	1	1	1	0	0	0	0	1	Particular	Própria	56	5	22,06		
45-25-1	45	025	1	Casa de alvenaria	3	Não sabe	Rede pública	37	1	1	1	1	2	0	1	0	0	1	1	Particular	Alugada	9	1	22,06		
45-26-1	45	026	1	Casa de alvenaria	3	Não tem	Rede pública	40	1	1	1	1	1	1	1	1	1	1	1	Particular	Própria	20	3	22,06		
45-27-1	45	027	1	Casa de alvenaria	4	Fossa séptica	Rede pública	38	1	1	1	1	1	0	0	0	0	1	1	Particular	Própria	16	8	22,06		
45-28-1	45	028	1	Casa de alvenaria	4	Não tem	Rede pública	56	NI	NI	NI	NI	NI	NI	NI	NI	NI	NI	1	Particular	Própria	58	13	22,06		
45-29-1	45	029	1	Casa de alvenaria	5	Não tem	Rede pública	58	1	1	1	1	1	1	0	0	0	1	1	Particular	Própria	11	11	22,06		
45-30-1	45	030	1	Casa de alvenaria	4	Rede pública	Rede pública	50	1	1	0	1	1	0	0	0	0	0	1	Particular	Própria	11	8	22,06		
45-31-1	45	031	1	Casa de alvenaria	5	Não sabe	Rede pública	32	1	1	1	1	1	1	0	0	0	0	1	Particular	Alugada	25	5	22,06		
45-32-1	45	032	1	Casa de alvenaria	9	Fossa seca	Rede pública	50	1	1	1	1	3	0	1	0	0	1	1	Particular	Própria	12	7	22,06		
45-33-1	45	033	1	Casa de alvenaria	4	Fossa séptica	Rede pública	25	1	0	0	1	1	0	0	0	0	0	1	Particular	Própria	12	4	22,06		
45-34-1	45	034	1	Casa de alvenaria	6	Fossa seca	Rede pública	190	0	2	1	1	1	1	0	0	0	1	1	Particular	Própria	32	0	22,06		
45-35-1	45	035	1	Casa de alvenaria	4	Não sabe	Rede pública	66	1	1	0	1	1	0	1	0	0	0	1	Particular	Alugada	32	1	22,06		
45-37-1	45	037	1	Casa de alvenaria	4	Fossa séptica	Rede pública	50	1	1	0	1	1	1	0	0	0	1	1	Particular	Própria	60	2	22,06		
45-39-1	45	039	1	Casa de alvenaria	4	Rede pública	Rede pública	85	1	2	1	1	3	0	0	0	0	0	1	Particular	Alugada	7	2	22,06		
45-40-1	45	040	1	Casa de alvenaria	3	Não tem	Rede pública	25	1	1	1	1	0	1	0	0	0	0	1	Particular	Própria	50	11	22,06		
45-43-1	45	043	1	Casa de alvenaria	3	Fossa seca	Rede pública	74	0	1	1	1	1	1	0	0	0	0	1	Particular	Alugada	4	2	22,06		
45-44-1	45	044	1	Casa de alvenaria	5	Fossa seca	Rede pública	70	0	1	0	1	4	0	0	0	0	1	2	Particular	Própria	3	3	22,06		
45-44-2	45	044	2	Casa de alvenaria	5	Fossa seca	Rede pública	70	0	1	0	1	4	0	0	0	0	1	2	Particular	Própria	3	3	22,06		
45-45-1	45	045	1	Casa de alvenaria	3	Não sabe	Rede pública	22	1	1	1	1	1	1	1	1	0	0	1	Particular	Própria	16	16	22,06		
45-46-1	45	046	1	Casa de alvenaria	8	Não sabe	Rede pública	NI	NI	NI	NI	NI	NI	NI	NI	NI	NI	NI	1	Particular	Alugada	20	0	22,06		
45-47-1	45	047	1	Casa de alvenaria	3	Fossa seca	Rede pública	NI	1	1	0	1	0	1	0	0	0	0	1	Particular	Própria	23	22	22,06		
45-48-1	45	048	1	Casa de alvenaria	6	Fossa séptica	Rede pública	45	1	1	1	1	2	1	1	1	0	2	1	Particular	Própria	38	20	22,06		
45-49-1	45	049	1	Casa de alvenaria	7	Não sabe	Rede pública	80	0	1	0	1	2	1	1	1	1	1	1	Particular	Alugada	52	1	22,06		
45-50-1	45	050	1	Casa de alvenaria	2	Não sabe	Rede pública	80	1	1	0	1	0	0	0	0	0	1	1	Particular	Própria	40	4	22,06		
45-51-1	45	051	1	Casa de alvenaria	3	Fossa séptica	Rede pública	120	1	1	1	1	2	0	0	0	0	1	1	Particular	Própria	20	2	22,06		
45-52-1	45	052	1	Casa de alvenaria	4	Fossa séptica	Rede pública	70	1	1	0	1	1	1	1	1	0	1	1	Particular	Própria	39	10	22,06		
45-53-1	45	053	1	Casa de alvenaria	3	Não sabe	Rede pública	50	1	1	0	1	0	0	0	0	0	0	1	Particular	Própria	38	4	22,06		
45-55-1	45	055	1	Casa de alvenaria	3	Não sabe	Rede pública	50	1	1	1	1	1	1	0	0	0	0	1	Particular	Alugada	20	3	22,06		
45-56-1	45	056	1	Casa de alvenaria	3	Fossa séptica	Rede pública	60	1	1	0	1	1	1	0	0	1	1	1	Particular	Própria	10	4	22,06		
45-58-1	45	058	1	Casa de alvenaria	4	Não sabe	Rede pública	50	1	1	1	1	1	1	0	0	0	1	1	Particular	Própria	17	17	22,06		
45-59-1	45	059	1	Casa de alvenaria	4	Fossa séptica	Rede pública	72	1	1	1	1	2	1	0	0	0	0	1	Particular	Própria	20	9	22,06		
45-61-1	45	061	1	Casa de alvenaria	7	Não sabe	Rede pública	120	1	1	1	1	3	1	2	2	1	1	1	Particular	Própria	40	2	22,06		
45-64-1	45	064	1	Casa de alvenaria	6	Fossa seca	Rede pública	80	1	1	1	1	3	1	0	0	0	1	1	Particular	Própria	43	17	22,06		
45-67-1	45	067	1	Casa de alvenaria	2	Fossa séptica	Poço	12	1	1	0	1	0	0	0	0	0	0	1	Particular	Própria	20	20	22,06		
45-68-1	45	068	1	Casa de alvenaria	5	Fossa seca	Rede pública	80	1	1	1	1	1	1	1	1	0	1	1	Particular	Própria	17	15	22,06		
45-69-1	45	069	1	Casa de alvenaria	2	Fossa séptica	Rede pública	70	1	1	0	1	2	1	0	0	0	0	1	Particular	Própria	40	20	22,06		
45-70-1	45	070	1	Casa de alvenaria	2	Fossa séptica	Rede pública	50	0	1	1	1	1	1	0	0	0	0	1	Particular	Própria	40	8	22,06		
45-71-1	45	071	1	Casa de alvenaria	4	Fossa séptica	Rede pública	154	1	2	0	1	3	1	0	0	0	1	1	Particular	Própria	10	10	22,06		
45-72-1	45	072	1	Casa de alvenaria	4	Fossa séptica	Rede pública	99	1	1	0	1	0	0	0	0	0	0	1	Particular	Própria	23	23	22,06		
45-74-1	45	074	1	Casa de alvenaria	5	Fossa seca	Rede pública	NI	1	1	0	1	1	0	0	0	0	1	1	Particular	Própria	8	1	22,06		
45-75-1	45	075	1	Casa de alvenaria	4	Fossa séptica	Rede pública	59	1	1	1	1	1	0	1	0	0	1	1	Particular	Própria	20	5	22,06		
45-76-1	45	076	1	Casa de alvenaria	5	Fossa seca	Rede pública	60	1	1	1	1	1	1	0	0	0	1	1	Particular	Própria	42	13	22,06		
45-77-1	45	077	1	Casa de alvenaria	3	Fossa séptica	Rede pública	30	1	0	1	1	0	0	0	0	0	0	1	Particular	Alugada	42	1	22,06		
45-78-1	45	078	1	Casa de alvenaria	3	Não sabe	Rede pública	77	1	1	1	1	1	0	1	0	0	1	1	Particular	Cedida	8	5	22,06		
45-79-1	45	079	1	Casa de alvenaria	3	Fossa seca	Poço artesiano	20	1	1	0	1	0	0	0	0	0	0	1	Particular	Própria	38	8	22,06		
45-80-1	45	080	1	Casa de alvenaria	4	Não sabe	Rede pública	30	0	1	1	1	1	0	0	0	0	0	1	Particular	Própria	34	2	22,06		
45-81-1	45	081	1	Casa de alvenaria	3	Fossa seca	Rede pública	60	0	1	0	1	2	0	0	0	0	0	1	Particular	Alugada	20	2	22,06		
45-82-1	45	082	1	Casa de alvenaria	2	Não sabe	Poço	NI	1	1	1	1	2	0	0	0	0	1	1	Particular	Própria	2	2	22,06		
45-97-1	45	097	1	Casa de alvenaria	5	Fossa séptica	Rede pública	50	0	1	1	1	1	0	0	0	0	2	1	Particular	Própria	50	20	22,06		
45-101-1	45	101	1	Casa de alvenaria	4	Rede pública	Rede pública	54	1	1	0	1	1	1	0	0	1	0	1	Particular	Própria	56	3	22,06		
45-102-1	45	102	1	Casa de alvenaria	5	Fossa séptica	Rede pública	73	1	1	1	1	0	1	0	0	0	0	1	Particular	Própria	38	10	22,06		
45-103-1	45	103	1	Casa de alvenaria	2	Fossa séptica	Rede pública	60	1	1	1	1	1	0	0	0	0	1	1	Particular	Própria	28	6	22,06		
45-104-1	45	104	1	Casa de alvenaria	3	Rede pública	Rede pública	39	1	1	1	1	1	1	0	0	0	0	1	Particular	Própria	50	8	22,06		
45-106-1	45	106	1	Casa de alvenaria	3	Fossa séptica	Rede pública	56	0	1	1	1	3	1	0	1	0	1	1	Particular	Própria	37	20	22,06		
45-107-1	45	107	1	Casa de alvenaria	5	Fossa séptica	Rede pública	55	1	2	1	2	1	1	0	0	0	1	1	Particular	Própria	40	8	22,06		
45-108-1	45	108	1	Casa de alvenaria	5	Fossa séptica	Poço artesiano	120	1	1	1	1	2	1	0	1	0	1	1	Particular	Própria	29	3	22,06		
45-111-1	45	111	1	Casa de alvenaria	6	Fossa séptica	Rede pública	115	0	1	1	1	2	1	0	1	0	1	1	Particular	Própria	44	3	22,06		
45-112-1	45	112	1	Apartamento	5	Rede pública	Rede pública	10	1	1	0	1	1	0	0	0	0	0	1	Particular	Própria	51	3	22,06		
45-113-1	45	113	1	Casa de alvenaria	5	Rede pública	Rede pública	102	1	1	0	1	1	0	0	0	0	0	1	Particular	Própria	10	4	22,06		
45-114-1	45	114	1	Casa de alvenaria	4	Rede pública	Rede pública	54	1	1	1	1	1	0	0	0	0	0	1	Particular	Própria	18	7	22,06		
45-115-1	45	115	1	Casa de alvenaria	4	Rede pública	Rede pública	40	1	1	1	1	0	0	0	0	0	0	1	Particular	Própria	14	8	22,06		
45-172-1	45	172	1	Casa de alvenaria	10	Não tem	Rede pública	150	1	1	1	1	1	1	1	0	1	1	1	Particular	Própria	30	20	22,06		
45-173-1	45	173	1	Casa de alvenaria	NI	Não sabe	Rede pública	127	1	1	1	1	0	1	0	0	0	0	1	Particular	Própria	30	25	22,06		
45-174-1	45	174	1	Casa de alvenaria	4	Não tem	Rede pública	60	1	1	1	1	1	0	1	0	0	0	1	Particular	Própria	15	10	22,06		
45-175-1	45	175	1	Casa de alvenaria	6	Não tem	Rede pública	75	1	1	0	1	1	0	0	0	0	0	1	Particular	Própria	40	6	22,06		
45-176-1	45	176	1	Casa de alvenaria	3	Não tem	Rede pública	60	1	1	1	1	1	0	0	0	0	0	1	Particular	Própria	29	5	22,06		
45-177-1	45	177	1	Casa de alvenaria	5	Não tem	Rede pública	50	1	1	0	1	1	0	0	0	0	1	1	Particular	Própria	33	8	22,06		
45-178-1	45	178	1	Casa de alvenaria	6	Fossa séptica	Rede pública	50	1	1	1	1	1	0	0	0	0	1	1	Particular	Alugada	9	3	22,06		
45-179-1	45	179	1	Casa de alvenaria	5	Fossa séptica	Rede pública	22	1	1	1	1	0	1	0	0	0	0	1	Particular	Própria	28	18	22,06		
46-1-1	46	001	1	Barraco de madeira	3	Fossa séptica	Poço	32	1	1	0	1	0	0	0	0	0	0	1	Particular	Própria	67	39	68,25		
46-2-1	46	002	1	Prédio Com./Res.	12	Fossa séptica	Poço artesiano	15	NI	NI	NI	NI	NI	NI	NI	NI	NI	NI	1	Particular	Própria	30	30	68,25		
46-3-1	46	003	1	Barraco de alvenaria	4	Fossa séptica	Poço	30	1	1	0	1	0	0	0	0	0	1	1	Particular	Própria	52	20	68,25		
46-4-1	46	004	1	Barraco de alvenaria	5	Fossa séptica	Poço	50	1	1	0	1	1	0	0	0	0	0	1	Particular	Própria	78	42	68,25		
47-1-1	47	001	1	Casa de alvenaria	4	Rede pública	Rede pública	120	1	1	1	1	4	1	1	1	0	1	1	Particular	Alugada	26	10	38,05		
47-2-1	47	002	1	Casa de alvenaria	3	Rede pública	Rede pública	65	1	1	1	1	2	0	0	0	0	1	1	Particular	Própria	15	10	38,05		
47-4-1	47	004	1	Casa de alvenaria	9	Rede pública	Rede pública	130	1	1	1	1	4	0	1	1	1	2	1	Particular	Própria	49	17	38,05		
47-7-1	47	007	1	Casa de alvenaria	5	Rede pública	Rede pública	45	0	1	1	1	0	1	0	0	0	2	1	Particular	Própria	23	22	38,05		
47-9-1	47	009	1	Casa de alvenaria	5	Rede pública	Rede pública	141	0	2	1	1	0	1	1	1	1	1	1	Particular	Própria	31	31	38,05		
47-13-1	47	013	1	Casa de alvenaria	4	Rede pública	Rede pública	30	1	1	0	1	1	0	0	0	0	0	1	Particular	Alugada	28	1	38,05		
47-14-1	47	014	1	Casa de alvenaria	7	Rede pública	Rede pública	30	1	1	0	1	2	0	0	0	0	0	1	Particular	Própria	59	30	38,05		
47-15-1	47	015	1	Casa de alvenaria	6	Rede pública	Rede pública	50	1	1	0	1	0	1	0	0	0	0	1	Particular	Própria	48	1	38,05		
47-16-1	47	016	1	Casa de alvenaria	6	Rede pública	Rede pública	50	1	2	1	1	2	1	1	0	0	1	1	Particular	Alugada	29	6	38,05		
47-17-1	47	017	1	Casa de alvenaria	10	Rede pública	Rede pública	80	1	1	1	1	3	1	1	1	0	2	1	Particular	Própria	47	20	38,05		
47-18-1	47	018	1	Casa de alvenaria	5	Rede pública	Rede pública	130	1	1	1	1	3	1	1	1	0	1	1	Particular	Própria	49	9	38,05		
47-19-1	47	019	1	Casa de alvenaria	7	Rede pública	Rede pública	56	2	3	1	1	3	1	1	1	0	1	1	Particular	Própria	41	8	38,05		
47-20-1	47	020	1	Casa de alvenaria	5	Rede pública	Rede pública	145	1	1	1	1	1	1	0	0	0	1	1	Particular	Própria	39	25	38,05		
47-22-1	47	022	1	Casa de alvenaria	4	Rede pública	Rede pública	56	1	1	1	1	3	1	0	0	0	1	1	Particular	Própria	4	4	38,05		
47-24-1	47	024	1	Casa de alvenaria	6	Rede pública	Rede pública	65	1	1	1	1	3	1	1	0	0	1	1	Particular	Própria	34	9	38,05		
47-25-1	47	025	1	Casa de alvenaria	6	Rede pública	Rede pública	60	2	1	1	2	0	1	1	1	0	0	1	Particular	Própria	34	18	38,05		
47-28-1	47	028	1	Casa de alvenaria	4	Rede pública	Rede pública	33	1	1	1	1	1	0	0	1	0	0	1	Particular	Alugada	1	1	38,05		
47-29-1	47	029	1	Casa de alvenaria	4	Rede pública	Rede pública	28	1	1	0	1	1	0	0	1	0	0	1	Particular	Alugada	6	6	38,05		
47-32-1	47	032	1	Casa de alvenaria	5	Rede pública	Rede pública	27	1	1	1	1	2	0	1	1	0	1	1	Particular	Própria	8	8	38,05		
47-33-1	47	033	1	Casa de alvenaria	6	Rede pública	Rede pública	82	2	2	1	1	1	1	0	1	1	1	1	Particular	Própria	26	15	38,05		
47-34-1	47	034	1	Casa de alvenaria	4	Rede pública	Rede pública	77	1	2	1	1	1	1	0	0	0	1	1	Particular	Própria	12	1	38,05		
47-35-1	47	035	1	Casa de alvenaria	6	Rede pública	Rede pública	NI	2	2	1	1	4	0	0	2	1	0	1	Particular	Alugada	5	1	38,05		
47-36-1	47	036	1	Apartamento	5	Rede pública	Rede pública	80	1	1	1	1	2	1	1	1	0	1	1	Particular	Própria	35	5	38,05		
